	Gene.names	Protein.IDs	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15
941	TMA46	Q12000	2701900000.0	2808500000.0	1408800000.0	712330000.0	2290900000.0	0.0	365750000.0	0.0	0.0	0.0	0.0	0.0	1759100000.0	1425900000.0	785150000.0
942	TRM8	Q12009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10801000.0	8748100.0
943	MDN1	Q12019	7233700.0	0.0	41377000.0	9383600.0	0.0	0.0	5997500.0	0.0	0.0	0.0	0.0	0.0	0.0	18618000.0	37292000.0
944	YTM1	Q12024	0.0	0.0	0.0	17912000.0	5081200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945	FSF1	Q12029	0.0	0.0	19549000.0	0.0	0.0	0.0	0.0	0.0	0.0	9254100.0	0.0	0.0	0.0	0.0	0.0
946	GRE2	Q12068	0.0	0.0	5702900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11039000.0	0.0	0.0	0.0	0.0
947	SPE3	Q12074	162080000.0	77157000.0	311150000.0	141470000.0	84439000.0	146880000.0	135220000.0	75044000.0	103370000.0	232990000.0	269000000.0	221300000.0	160500000.0	267840000.0	214570000.0
948	WRS1	Q12109	0.0	0.0	0.0	26031000.0	18215000.0	42499000.0	15453000.0	12156000.0	0.0	0.0	0.0	76721000.0	0.0	50699000.0	0.0
949	TY2B-OR1	Q12113	76080000.0	0.0	150260000.0	11823000.0	0.0	10739000.0	116570000.0	46261000.0	84833000.0	0.0	8014300.0	0.0	0.0	0.0	44336000.0
950	MRH1	Q12117	20391000.0	0.0	79078000.0	28767000.0	14517000.0	0.0	20222000.0	0.0	0.0	6467500.0	0.0	0.0	8709200.0	67270000.0	37387000.0
951	SGT2	Q12118	42591000.0	15673000.0	27049000.0	26772000.0	19373000.0	15107000.0	9362300.0	0.0	51854000.0	79675000.0	0.0	40996000.0	29874000.0	33280000.0	67464000.0
952	NMD4	Q12129	0.0	165310000.0	0.0	0.0	0.0	0.0	44570000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67072000.0
953	SPC3	Q12133	0.0	0.0	10798000.0	0.0	0.0	0.0	11167000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954	RRP6	Q12149	418030000.0	531700000.0	0.0	0.0	367430000.0	66797000.0	0.0	87502000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955	CSF1	Q12150	0.0	0.0	0.0	26752000.0	0.0	60222000.0	0.0	18174000.0	0.0	0.0	0.0	0.0	0.0	101860000.0	0.0
956	GET3	Q12154	35756000.0	0.0	116510000.0	87816000.0	0.0	71646000.0	48824000.0	31967000.0	43466000.0	75613000.0	61384000.0	69043000.0	46409000.0	169860000.0	69206000.0
957	YRA1	Q12159	37204000.0	68473000.0	158470000.0	73929000.0	54754000.0	88738000.0	108770000.0	30560000.0	74233000.0	53375000.0	56194000.0	135540000.0	47096000.0	115250000.0	287180000.0
958	LEU9	Q12166	0.0	0.0	0.0	10956000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959	FCY1	Q12178	7628900.0	0.0	24541000.0	0.0	0.0	9488000.0	8844000.0	0.0	0.0	0.0	0.0	0.0	5593800.0	11380000.0	9613900.0
960	RKI1	Q12189	18679000.0	0.0	23284000.0	35481000.0	9974300.0	22621000.0	14972000.0	0.0	0.0	0.0	13972000.0	37618000.0	32509000.0	57183000.0	21549000.0
961	RIO1	Q12196	0.0	0.0	47384000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20794000.0
962	LSP1	Q12230	78661000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43158000.0	71619000.0	102780000.0	63072000.0	0.0	0.0	63925000.0
963	ATP20	Q12233	0.0	0.0	0.0	0.0	0.0	26446000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23079000.0	0.0
964	PRS5	Q12265	20552000.0	0.0	11359000.0	0.0	0.0	0.0	23912000.0	0.0	0.0	15711000.0	18794000.0	17991000.0	5234200.0	0.0	7809800.0
965	RRP42	Q12277	87757000.0	43428000.0	0.0	0.0	110070000.0	22276000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966	CRC1	Q12289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17650000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967	RDL1	Q12305	37034000.0	27302000.0	94023000.0	72169000.0	29508000.0	128810000.0	36742000.0	34743000.0	50348000.0	87696000.0	71053000.0	87498000.0	92459000.0	122550000.0	81444000.0
968	PST2	Q12335	0.0	27681000.0	0.0	0.0	0.0	0.0	0.0	33910000.0	0.0	0.0	67942000.0	0.0	0.0	0.0	0.0
969	UTP23	Q12339	8214900.0	0.0	12178000.0	7593300.0	7730900.0	0.0	10237000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12215000.0
970	WTM1	Q12363	143540000.0	41693000.0	23204000.0	18919000.0	0.0	16263000.0	49134000.0	8391600.0	64723000.0	0.0	68267000.0	12425000.0	12526000.0	43391000.0	16501000.0
971	NDJ1	Q12366	0.0	0.0	0.0	56125000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972	RPN6	Q12377	10592000.0	0.0	26889000.0	0.0	0.0	0.0	0.0	0.0	0.0	39396000.0	0.0	0.0	16192000.0	0.0	37265000.0
973	YOP1	Q12402	0.0	0.0	0.0	0.0	0.0	13185000.0	0.0	0.0	0.0	19343000.0	27931000.0	19947000.0	11448000.0	0.0	15039000.0
974	ARP7	Q12406	0.0	0.0	0.0	0.0	25203000.0	0.0	11911000.0	0.0	0.0	0.0	0.0	11683000.0	0.0	0.0	0.0
975	PDH1	Q12428	10729000.0	0.0	0.0	41354000.0	0.0	59582000.0	0.0	10105000.0	0.0	0.0	0.0	0.0	20829000.0	12631000.0	0.0
976	RDI1	Q12434	0.0	0.0	0.0	0.0	0.0	45636000.0	13276000.0	0.0	0.0	0.0	23551000.0	0.0	21153000.0	0.0	0.0
977	PAA1	Q12447	80884000.0	0.0	135680000.0	163660000.0	40869000.0	95653000.0	85191000.0	32085000.0	70295000.0	143430000.0	134430000.0	153880000.0	18776000.0	205860000.0	228240000.0
978	ERG27	Q12452	0.0	0.0	14521000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12060000.0	0.0
979	NOP56	Q12460	809250000.0	388280000.0	2050000000.0	734670000.0	816980000.0	568880000.0	491170000.0	252470000.0	284030000.0	562650000.0	364090000.0	600510000.0	402720000.0	1329500000.0	1037400000.0
980	RVB2	Q12464	0.0	14711000.0	53356000.0	0.0	18903000.0	0.0	45087000.0	0.0	27561000.0	17089000.0	0.0	0.0	0.0	26547000.0	31975000.0
981	AIM45	Q12480	0.0	0.0	65559000.0	0.0	0.0	35520000.0	0.0	0.0	0.0	0.0	0.0	30151000.0	19943000.0	67326000.0	0.0
982	NOP58	Q12499	743690000.0	584700000.0	1464800000.0	581770000.0	756640000.0	365170000.0	573180000.0	318020000.0	378700000.0	455710000.0	326020000.0	736270000.0	489240000.0	602080000.0	943550000.0
983	DCP1	Q12517	0.0	0.0	13120000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984	TIF6	Q12522	31490000.0	33623000.0	63726000.0	30742000.0	23806000.0	24581000.0	27831000.0	11921000.0	19698000.0	54635000.0	14715000.0	29245000.0	22175000.0	139730000.0	181070000.0
985	RPL21B	Q12672	647680000.0	339870000.0	1376900000.0	1018900000.0	351770000.0	695290000.0	703320000.0	85957000.0	502830000.0	676180000.0	564240000.0	654280000.0	229490000.0	955630000.0	2109100000.0
986	GLT1	Q12680	17124000.0	0.0	89465000.0	23514000.0	0.0	10346000.0	8734800.0	0.0	0.0	5379100.0	0.0	0.0	0.0	35795000.0	26997000.0
987	RPL13A	Q12690	0.0	0.0	34747000.0	95211000.0	0.0	0.0	0.0	0.0	0.0	97242000.0	0.0	0.0	0.0	113080000.0	184290000.0
988	PGA3	Q12746	0.0	0.0	17138000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989	RRP12	Q12754	0.0	0.0	18616000.0	0.0	0.0	0.0	0.0	0.0	0.0	15193000.0	0.0	0.0	0.0	0.0	41638000.0
990	RPS21B	Q3E754	292280000.0	35756000.0	209010000.0	179350000.0	42866000.0	199950000.0	125720000.0	91044000.0	39470000.0	523740000.0	298630000.0	244560000.0	106490000.0	414550000.0	498880000.0
991	NOP14	Q99207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	605190000.0	0.0	0.0	0.0
992	RIB3	Q99258	13673000.0	0.0	23173000.0	45358000.0	0.0	31319000.0	0.0	0.0	0.0	35492000.0	38588000.0	16407000.0	29711000.0	63831000.0	42444000.0
993	SEY1	Q99287	0.0	0.0	0.0	0.0	153470000.0	42681000.0	0.0	0.0	96650000.0	25296000.0	0.0	32315000.0	0.0	0.0	0.0
994	HRP1	Q99383	33233000.0	0.0	69042000.0	44883000.0	0.0	26985000.0	10632000.0	0.0	16735000.0	45087000.0	56929000.0	30204000.0	24584000.0	16262000.0	0.0
